task__calibration,task__created,task__id,task__info,task__n_answers,task__priority_0,task__project_id,task__quorum,task__state,taskinfo__img
0,2015-07-13T18:11:20.670446,375,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8139869208.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8139869208.jpg
0,2015-07-13T18:11:20.675665,376,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8139873978.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8139873978.jpg
0,2015-07-13T18:11:20.681138,377,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8139875408.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8139875408.jpg
0,2015-07-13T18:11:20.686391,378,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8139887482.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8139887482.jpg
0,2015-07-13T18:11:20.691987,379,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8140001133.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8140001133.jpg
0,2015-07-13T18:11:20.699846,380,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8140145666.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8140145666.jpg
0,2015-07-13T18:11:20.705276,381,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8140146722.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8140146722.jpg
0,2015-07-13T18:11:20.710919,382,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8140515426.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8140515426.jpg
0,2015-07-13T18:11:20.716105,383,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8140524015.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8140524015.jpg
0,2015-07-13T18:11:20.721666,384,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8140526305.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8140526305.jpg
0,2015-07-13T18:11:20.727169,385,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8140553176.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8140553176.jpg
0,2015-07-13T18:11:20.732630,386,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8140913670.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8140913670.jpg
0,2015-07-13T18:11:20.737989,387,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8141868656.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8141868656.jpg
0,2015-07-13T18:11:20.743176,388,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8141872748.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8141872748.jpg
0,2015-07-13T18:11:20.748632,389,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8141906722.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8141906722.jpg
0,2015-07-13T18:11:20.754038,390,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8141912484.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8141912484.jpg
0,2015-07-13T18:11:20.759674,391,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8141914311.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8141914311.jpg
0,2015-07-13T18:11:20.765017,392,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8141922141.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8141922141.jpg
0,2015-07-13T18:11:20.770524,393,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8142030213.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8142030213.jpg
0,2015-07-13T18:11:20.775871,394,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8142033521.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8142033521.jpg
0,2015-07-13T18:11:20.781311,395,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8142044862.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8142044862.jpg
0,2015-07-13T18:11:20.786624,396,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8142230240.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8142230240.jpg
0,2015-07-13T18:11:20.792006,397,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8142700306.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8142700306.jpg
0,2015-07-13T18:11:20.797481,398,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8142969021.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8142969021.jpg
0,2015-07-13T18:11:20.802684,399,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143087817.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143087817.jpg
0,2015-07-13T18:11:20.808260,400,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143089185.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143089185.jpg
0,2015-07-13T18:11:20.814568,401,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143315690.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143315690.jpg
0,2015-07-13T18:11:20.819785,402,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143317632.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143317632.jpg
0,2015-07-13T18:11:20.824997,403,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143318974.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143318974.jpg
0,2015-07-13T18:11:20.830722,404,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143323262.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143323262.jpg
0,2015-07-13T18:11:20.836239,405,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143323670.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143323670.jpg
0,2015-07-13T18:11:20.841595,406,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143399367.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143399367.jpg
0,2015-07-13T18:11:20.847361,407,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143451317.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143451317.jpg
0,2015-07-13T18:11:20.852872,408,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143456003.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143456003.jpg
0,2015-07-13T18:11:20.858021,409,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143906716 - Copie.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143906716 - Copie.jpg
0,2015-07-13T18:11:20.863463,410,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143908150 - Copie.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143908150 - Copie.jpg
0,2015-07-13T18:11:20.868779,411,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143909566 - Copie.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8143909566 - Copie.jpg
0,2015-07-13T18:11:20.874355,412,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8144582564 - Copie.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8144582564 - Copie.jpg
0,2015-07-13T18:11:20.879553,413,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8147845417.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8147845417.jpg
0,2015-07-13T18:11:20.884776,414,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8147846911.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8147846911.jpg
0,2015-07-13T18:11:20.890209,415,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8147857597.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8147857597.jpg
0,2015-07-13T18:11:20.895536,416,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8147877830.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8147877830.jpg
0,2015-07-13T18:11:20.900750,417,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8148531538.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8148531538.jpg
0,2015-07-13T18:11:20.906155,418,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8148531924.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8148531924.jpg
0,2015-07-13T18:11:20.912036,419,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8148532316.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8148532316.jpg
0,2015-07-13T18:11:20.917588,420,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8148581431.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8148581431.jpg
0,2015-07-13T18:11:20.923083,421,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8148606834.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8148606834.jpg
0,2015-07-13T18:11:20.928516,422,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8148611192.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8148611192.jpg
0,2015-07-13T18:11:20.934176,423,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8148709809.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8148709809.jpg
0,2015-07-13T18:11:20.939520,424,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8148801634.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8148801634.jpg
0,2015-07-13T18:11:20.945174,425,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8148802818.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8148802818.jpg
0,2015-07-13T18:11:20.950911,426,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8149360775.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8149360775.jpg
0,2015-07-13T18:11:20.956821,427,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8151055270.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8151055270.jpg
0,2015-07-13T18:11:20.962140,428,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8151057850.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8151057850.jpg
0,2015-07-13T18:11:20.967215,429,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8151059232.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8151059232.jpg
0,2015-07-13T18:11:20.973036,430,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8151060104.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8151060104.jpg
0,2015-07-13T18:11:20.978457,431,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8151219903.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8151219903.jpg
0,2015-07-13T18:11:20.983477,432,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8152550833.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8152550833.jpg
0,2015-07-13T18:11:20.989216,433,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8152551727.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8152551727.jpg
0,2015-07-13T18:11:20.994647,434,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8152568162.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8152568162.jpg
0,2015-07-13T18:11:20.999985,435,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8152773857.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8152773857.jpg
0,2015-07-13T18:11:21.005320,436,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8152796740.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8152796740.jpg
0,2015-07-13T18:11:21.010628,437,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8152799068.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8152799068.jpg
0,2015-07-13T18:11:21.016084,438,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8152883455.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8152883455.jpg
0,2015-07-13T18:11:21.021445,439,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8152883857.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8152883857.jpg
0,2015-07-13T18:11:21.026939,440,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8152906542.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8152906542.jpg
0,2015-07-13T18:11:21.032110,441,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8154678412.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8154678412.jpg
0,2015-07-13T18:11:21.037418,442,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8154680438.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8154680438.jpg
0,2015-07-13T18:11:21.042707,443,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8159747872.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8159747872.jpg
0,2015-07-13T18:11:21.047968,444,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8159749306.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8159749306.jpg
0,2015-07-13T18:11:21.054413,445,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8159770535.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8159770535.jpg
0,2015-07-13T18:11:21.059614,446,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8159773787.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8159773787.jpg
0,2015-07-13T18:11:21.064853,447,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8160053387.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8160053387.jpg
0,2015-07-13T18:11:21.070036,448,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8162270663.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8162270663.jpg
0,2015-07-13T18:11:21.075623,449,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8162278477.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8162278477.jpg
0,2015-07-13T18:11:21.080901,450,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8162323473.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8162323473.jpg
0,2015-07-13T18:11:21.086058,451,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8162345784.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8162345784.jpg
0,2015-07-13T18:11:21.091230,452,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8162403640.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8162403640.jpg
0,2015-07-13T18:11:21.096470,453,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8162418611.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8162418611.jpg
0,2015-07-13T18:11:21.102033,454,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8162421215.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8162421215.jpg
0,2015-07-13T18:11:21.107287,455,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8162470387.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8162470387.jpg
0,2015-07-13T18:11:21.112591,456,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8162483082.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8162483082.jpg
0,2015-07-13T18:11:21.118061,457,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8168751289.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8168751289.jpg
0,2015-07-13T18:11:21.123494,458,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8168752127.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8168752127.jpg
0,2015-07-13T18:11:21.128872,459,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8168782874.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8168782874.jpg
0,2015-07-13T18:11:21.134145,460,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8168784600.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8168784600.jpg
0,2015-07-13T18:11:21.139927,461,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8168784910.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8168784910.jpg
0,2015-07-13T18:11:21.145502,462,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8184129539.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8184129539.jpg
0,2015-07-13T18:11:21.150657,463,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8184133819.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8184133819.jpg
0,2015-07-13T18:11:21.156002,464,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8184136065.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8184136065.jpg
0,2015-07-13T18:11:21.161265,465,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8184146877.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8184146877.jpg
0,2015-07-13T18:11:21.166374,466,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8184149023.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8184149023.jpg
0,2015-07-13T18:11:21.171958,467,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8184168048.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8184168048.jpg
0,2015-07-13T18:11:21.177479,468,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8184168818.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8184168818.jpg
0,2015-07-13T18:11:21.183061,469,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8184184716.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8184184716.jpg
0,2015-07-13T18:11:21.188548,470,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8184185376.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8184185376.jpg
0,2015-07-13T18:11:21.193909,471,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8184185608.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8184185608.jpg
0,2015-07-13T18:11:21.200228,472,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8199767454.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8199767454.jpg
0,2015-07-13T18:11:21.205759,473,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8285933752.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day2-8285933752.jpg
0,2015-07-13T18:11:21.211234,474,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day3-8142902277.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day3-8142902277.jpg
0,2015-07-13T18:11:21.216809,475,"{""img"": ""https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day3-8142912659.jpg""}",30,0.0,11,0,ongoing,https://raw.githubusercontent.com/charoy/citizensourcing/master/corpus/assess/day3-8142912659.jpg
